Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,38.04999923706055,38.45000076293945,38.0,38.0,37.192100524902344,118703
2020-01-03,38.0,38.0,37.0,37.0,36.21335983276367,220100
2020-01-06,37.099998474121094,37.20000076293945,36.75,37.0,36.21335983276367,77311
2020-01-07,37.400001525878906,37.400001525878906,36.70000076293945,36.70000076293945,35.919742584228516,91400
2020-01-08,36.70000076293945,36.900001525878906,36.29999923706055,36.900001525878906,36.1154899597168,70080
2020-01-09,37.349998474121094,37.349998474121094,36.70000076293945,36.70000076293945,35.919742584228516,44100
2020-01-10,36.75,36.95000076293945,36.70000076293945,36.900001525878906,36.1154899597168,32240
2020-01-13,37.20000076293945,37.20000076293945,36.54999923706055,36.75,35.96867370605469,20401
2020-01-14,36.70000076293945,37.099998474121094,36.70000076293945,37.0,36.21335983276367,32070
2020-01-15,37.0,37.0,36.849998474121094,36.849998474121094,36.06654739379883,49040
2020-01-16,36.849998474121094,37.04999923706055,36.70000076293945,37.0,36.21335983276367,53320
2020-01-17,37.349998474121094,37.349998474121094,36.75,36.900001525878906,36.1154899597168,42000
2020-01-20,36.79999923706055,37.099998474121094,36.79999923706055,36.849998474121094,36.06654739379883,40004
2020-01-30,36.099998474121094,36.650001525878906,34.900001525878906,34.900001525878906,34.15800857543945,154440
2020-01-31,34.900001525878906,35.900001525878906,34.900001525878906,35.20000076293945,34.451629638671875,65948
2020-02-03,35.0,35.0,33.650001525878906,34.150001525878906,33.423954010009766,76320
2020-02-04,36.20000076293945,36.20000076293945,34.29999923706055,34.29999923706055,33.57076644897461,70440
2020-02-05,35.20000076293945,35.20000076293945,34.20000076293945,34.25,33.521827697753906,62083
2020-02-06,35.0,35.0,34.54999923706055,34.70000076293945,33.96226119995117,35920
2020-02-07,34.650001525878906,34.79999923706055,34.45000076293945,34.5,33.766510009765625,50080
2020-02-10,34.54999923706055,34.54999923706055,34.20000076293945,34.25,33.521827697753906,57120
2020-02-11,34.29999923706055,34.54999923706055,34.29999923706055,34.349998474121094,33.61969757080078,42800
2020-02-12,34.599998474121094,34.599998474121094,34.45000076293945,34.54999923706055,33.81544876098633,34056
2020-02-13,34.900001525878906,34.900001525878906,34.599998474121094,34.75,34.01119613647461,61080
2020-02-14,34.650001525878906,34.95000076293945,34.650001525878906,34.900001525878906,34.15800857543945,32093
2020-02-17,34.900001525878906,34.900001525878906,34.650001525878906,34.70000076293945,33.96226119995117,16040
2020-02-18,34.5,34.70000076293945,34.099998474121094,34.70000076293945,33.96226119995117,129120
2020-02-19,34.5,34.650001525878906,34.20000076293945,34.29999923706055,33.57076644897461,67240
2020-02-20,34.349998474121094,34.5,34.349998474121094,34.5,33.766510009765625,22427
2020-02-21,34.5,34.900001525878906,34.29999923706055,34.900001525878906,34.15800857543945,63120
2020-02-24,35.150001525878906,35.150001525878906,34.79999923706055,34.849998474121094,34.109066009521484,62400
2020-02-25,33.150001525878906,34.349998474121094,33.150001525878906,34.349998474121094,33.61969757080078,74509
2020-02-26,34.0,34.099998474121094,34.0,34.099998474121094,33.37501525878906,36509
2020-02-27,34.099998474121094,34.099998474121094,33.400001525878906,33.45000076293945,32.73883819580078,120320
2020-03-02,32.400001525878906,33.349998474121094,32.29999923706055,32.79999923706055,32.10265350341797,150125
2020-03-03,33.29999923706055,33.400001525878906,32.849998474121094,33.20000076293945,32.4941520690918,76520
2020-03-04,33.29999923706055,33.400001525878906,33.099998474121094,33.20000076293945,32.4941520690918,35413
2020-03-05,33.45000076293945,34.45000076293945,33.20000076293945,34.45000076293945,33.71757507324219,84160
2020-03-06,33.79999923706055,34.25,33.45000076293945,33.5,32.78777313232422,63300
2020-03-09,33.0,33.0,31.799999237060547,31.799999237060547,31.12391471862793,199006
2020-03-10,31.0,31.200000762939453,30.100000381469727,31.149999618530273,30.487733840942383,185000
2020-03-11,30.799999237060547,31.5,30.799999237060547,30.799999237060547,30.14517593383789,70240
2020-03-12,30.5,30.5,27.75,27.799999237060547,27.20895767211914,351025
2020-03-13,25.100000381469727,26.25,25.049999237060547,25.950000762939453,25.39828872680664,386161
2020-03-16,26.0,26.0,24.549999237060547,25.049999237060547,24.517423629760742,100080
2020-03-17,24.0,24.350000381469727,23.200000762939453,23.600000381469727,23.09825325012207,155800
2020-03-18,23.649999618530273,25.0,23.549999237060547,23.649999618530273,23.147188186645508,161200
2020-03-19,23.0,23.0,21.299999237060547,21.299999237060547,20.847148895263672,226490
2020-03-20,21.799999237060547,23.25,21.799999237060547,22.899999618530273,22.41313362121582,144001
2020-03-23,21.0,22.0,21.0,21.5,21.042898178100586,96220
2020-03-24,21.75,22.5,21.75,22.0,21.532268524169922,53358
2020-03-25,23.149999618530273,23.600000381469727,23.100000381469727,23.100000381469727,22.6088809967041,111040
2020-03-26,23.200000762939453,23.350000381469727,22.450000762939453,23.350000381469727,22.853567123413086,92038
2020-03-27,24.100000381469727,24.100000381469727,23.25,23.25,22.755693435668945,85000
2020-03-30,23.25,23.25,22.450000762939453,23.0,22.511009216308594,84055
2020-03-31,22.950000762939453,23.5,22.950000762939453,23.049999237060547,22.55994415283203,59040
2020-04-01,23.75,23.75,23.149999618530273,23.450000762939453,22.951440811157227,49390
2020-04-06,23.549999237060547,23.600000381469727,22.75,23.0,22.511009216308594,67059
2020-04-07,23.399999618530273,24.0,23.399999618530273,24.0,23.489748001098633,134010
2020-04-08,24.0,25.5,23.700000762939453,24.799999237060547,24.27273941040039,220080
2020-04-09,25.549999237060547,25.600000381469727,24.850000381469727,25.049999237060547,24.517423629760742,121961
2020-04-10,25.0,25.25,24.950000762939453,25.200000762939453,24.664236068725586,43315
2020-04-13,25.299999237060547,25.299999237060547,25.0,25.049999237060547,24.517423629760742,62002
2020-04-14,25.100000381469727,26.399999618530273,25.100000381469727,26.100000381469727,25.545101165771484,111275
2020-04-15,26.399999618530273,27.5,26.200000762939453,27.350000381469727,26.768524169921875,189367
2020-04-16,27.0,27.350000381469727,26.700000762939453,26.899999618530273,26.32809066772461,92000
2020-04-17,27.200000762939453,27.799999237060547,26.549999237060547,26.950000762939453,26.377029418945312,124080
2020-04-20,26.950000762939453,26.950000762939453,26.450000762939453,26.600000381469727,26.03447151184082,54160
2020-04-21,26.5,26.5,25.5,25.549999237060547,25.006792068481445,89360
2020-04-22,25.5,25.549999237060547,25.049999237060547,25.549999237060547,25.006792068481445,45133
2020-04-23,25.549999237060547,25.549999237060547,25.350000381469727,25.450000762939453,24.908920288085938,44071
2020-04-24,25.399999618530273,25.399999618530273,25.25,25.25,24.713171005249023,55009
2020-04-27,25.299999237060547,26.200000762939453,25.299999237060547,26.100000381469727,25.545101165771484,89400
2020-04-28,26.200000762939453,26.450000762939453,25.950000762939453,26.299999237060547,25.740846633911133,25130
2020-04-29,27.0,27.100000381469727,26.25,26.75,26.1812801361084,54615
2020-04-30,26.799999237060547,27.299999237060547,26.799999237060547,27.149999618530273,26.57277488708496,116306
2020-05-04,27.0,27.0,26.5,26.700000762939453,26.13234519958496,51011
2020-05-05,27.0,27.049999237060547,26.700000762939453,26.950000762939453,26.377029418945312,73115
2020-05-06,27.0,27.0,26.799999237060547,26.850000381469727,26.279155731201172,26082
2020-05-07,26.899999618530273,27.200000762939453,26.899999618530273,27.0,26.425966262817383,53200
2020-05-08,27.0,27.149999618530273,26.799999237060547,27.049999237060547,26.474903106689453,98100
2020-05-11,27.450000762939453,27.950000762939453,27.299999237060547,27.700000762939453,27.111083984375,85245
2020-05-12,28.0,28.0,27.149999618530273,27.299999237060547,26.719587326049805,90000
2020-05-13,27.0,27.0,26.399999618530273,26.899999618530273,26.32809066772461,65040
2020-05-14,27.200000762939453,27.200000762939453,26.25,26.25,25.691911697387695,109002
2020-05-15,26.25,26.649999618530273,25.899999618530273,26.0,25.447227478027344,69581
2020-05-18,25.799999237060547,26.0,25.450000762939453,25.649999618530273,25.10466766357422,58493
2020-05-19,25.899999618530273,26.5,25.899999618530273,26.25,25.691911697387695,42013
2020-05-20,26.350000381469727,26.549999237060547,26.25,26.299999237060547,25.740846633911133,61406
2020-05-21,26.649999618530273,26.950000762939453,26.549999237060547,26.850000381469727,26.279155731201172,65277
2020-05-22,27.299999237060547,27.299999237060547,26.5,27.0,26.425966262817383,93145
2020-05-25,26.899999618530273,26.899999618530273,26.549999237060547,26.799999237060547,26.23021697998047,19757
2020-05-26,26.899999618530273,27.200000762939453,26.799999237060547,26.799999237060547,26.23021697998047,63726
2020-05-27,26.700000762939453,27.200000762939453,26.700000762939453,26.850000381469727,26.279155731201172,96906
