Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,10.181818008422852,10.272727012634277,10.090909004211426,10.13636302947998,9.845620155334473,221101
2020-01-03,10.13636302947998,10.227272033691406,10.045454025268555,10.045454025268555,9.757318496704102,108497
2020-01-06,10.045454025268555,10.227272033691406,10.0,10.13636302947998,9.845620155334473,158595
2020-01-07,10.272727012634277,10.272727012634277,10.045454025268555,10.090909004211426,9.801469802856445,151492
2020-01-08,10.045454025268555,10.318181037902832,10.045454025268555,10.13636302947998,9.845620155334473,182601
2020-01-09,10.090909004211426,10.13636302947998,10.045454025268555,10.090909004211426,9.801469802856445,127057
2020-01-10,10.090909004211426,10.13636302947998,10.0,10.0,9.713168144226074,115516
2020-01-13,10.181818008422852,10.181818008422852,9.909090042114258,10.045454025268555,9.757318496704102,111101
2020-01-14,10.0,10.045454025268555,9.954545021057129,10.0,9.713168144226074,194604
2020-01-15,10.045454025268555,10.090909004211426,10.0,10.0,9.713168144226074,92797
2020-01-16,10.0,10.045454025268555,9.954545021057129,10.045454025268555,9.757318496704102,79255
2020-01-17,10.13636302947998,10.13636302947998,10.0,10.0,9.713168144226074,131650
2020-01-20,10.090909004211426,10.13636302947998,9.954545021057129,9.954545021057129,9.66901683807373,128175
2020-01-30,9.63636302947998,9.772727012634277,8.981818199157715,9.090909004211426,8.83015251159668,454709
2020-01-31,9.090909004211426,9.227272033691406,9.009090423583984,9.045454025268555,8.786001205444336,218175
2020-02-03,8.436363220214844,8.454545021057129,8.199999809265137,8.272727012634277,8.035438537597656,174917
2020-02-04,10.0,10.0,8.699999809265137,8.699999809265137,8.450455665588379,185902
2020-02-05,8.699999809265137,8.818181037902832,8.600000381469727,8.690909385681152,8.44162654876709,185902
2020-02-06,8.690909385681152,9.081817626953125,8.690909385681152,8.96363639831543,8.706530570983887,196798
2020-02-07,9.181818008422852,9.181818008422852,8.96363639831543,8.972726821899414,8.715360641479492,132016
2020-02-10,9.090909004211426,9.863636016845703,9.0,9.863636016845703,9.58071517944336,1070679
2020-02-11,9.63636302947998,9.909090042114258,9.590909004211426,9.863636016845703,9.58071517944336,665626
2020-02-12,10.0,10.227272033691406,9.772727012634277,9.909090042114258,9.624865531921387,476300
2020-02-13,9.909090042114258,9.909090042114258,9.5,9.5,9.227509498596191,353291
2020-02-14,9.590909004211426,9.63636302947998,9.454545021057129,9.5,9.227509498596191,100793
2020-02-17,9.5,9.545454025268555,9.363636016845703,9.409090042114258,9.13920783996582,81796
2020-02-18,9.5,9.545454025268555,9.363636016845703,9.409090042114258,9.13920783996582,105051
2020-02-19,9.545454025268555,9.63636302947998,9.5,9.5,9.227509498596191,110148
2020-02-20,9.5,9.5,9.409090042114258,9.454545021057129,9.183358192443848,61334
2020-02-21,9.454545021057129,9.63636302947998,9.363636016845703,9.409090042114258,9.13920783996582,99772
2020-02-24,9.409090042114258,9.5,9.272727012634277,9.318181037902832,9.05090618133545,90239
2020-02-25,9.090909004211426,9.363636016845703,9.036362648010254,9.227272033691406,8.962604522705078,117412
2020-02-26,9.090909004211426,9.318181037902832,9.090909004211426,9.181818008422852,8.91845417022705,102366
2020-02-27,9.318181037902832,9.318181037902832,9.0,9.0,8.741851806640625,202952
2020-03-02,8.899999618530273,8.899999618530273,8.745453834533691,8.854544639587402,8.600567817687988,94050
2020-03-03,8.927271842956543,9.045454025268555,8.909090042114258,8.909090042114258,8.653549194335938,130436
2020-03-04,8.909090042114258,8.909090042114258,8.818181037902832,8.854544639587402,8.600567817687988,60504
2020-03-05,9.090909004211426,9.409090042114258,9.090909004211426,9.181818008422852,8.91845417022705,128207
2020-03-06,9.0,9.009090423583984,8.909090042114258,9.0,8.741851806640625,80411
2020-03-09,8.909090042114258,8.909090042114258,8.590909004211426,8.590909004211426,8.344494819641113,182757
2020-03-10,8.090909004211426,8.363636016845703,8.090909004211426,8.300000190734863,8.061929702758789,235947
2020-03-11,8.309089660644531,8.336362838745117,8.181818008422852,8.181818008422852,7.947137355804443,137547
2020-03-12,8.090909004211426,8.090909004211426,7.363636016845703,7.363636016845703,7.15242338180542,439786
2020-03-13,6.6363630294799805,6.8090901374816895,6.627272129058838,6.699999809265137,6.507822513580322,368185
